utilization.gpu [%], utilization.memory [%], memory.used [MiB]
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1261 MiB
0 %, 0 %, 1205 MiB
0 %, 0 %, 1303 MiB
0 %, 0 %, 1303 MiB
0 %, 0 %, 1415 MiB
0 %, 0 %, 1545 MiB
0 %, 0 %, 1801 MiB
0 %, 0 %, 1801 MiB
0 %, 0 %, 1703 MiB
0 %, 0 %, 1703 MiB
0 %, 0 %, 1591 MiB
0 %, 0 %, 1591 MiB
0 %, 0 %, 1463 MiB
0 %, 0 %, 1463 MiB
0 %, 0 %, 1333 MiB
0 %, 0 %, 1333 MiB
0 %, 0 %, 1205 MiB
0 %, 0 %, 1269 MiB
14 %, 3 %, 1269 MiB
14 %, 3 %, 1303 MiB
14 %, 3 %, 1369 MiB
14 %, 3 %, 1435 MiB
14 %, 3 %, 1401 MiB
14 %, 3 %, 1337 MiB
14 %, 3 %, 1271 MiB
14 %, 3 %, 1271 MiB
14 %, 3 %, 1255 MiB
14 %, 3 %, 1255 MiB
14 %, 3 %, 1255 MiB
14 %, 3 %, 1255 MiB
14 %, 3 %, 1261 MiB
14 %, 3 %, 1327 MiB
14 %, 3 %, 1321 MiB
14 %, 3 %, 1289 MiB
14 %, 3 %, 1319 MiB
14 %, 3 %, 1387 MiB
14 %, 3 %, 1519 MiB
14 %, 3 %, 1485 MiB
14 %, 3 %, 1421 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1405 MiB
14 %, 3 %, 1371 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1389 MiB
14 %, 3 %, 1389 MiB
14 %, 3 %, 1355 MiB
14 %, 3 %, 1487 MiB
14 %, 3 %, 1619 MiB
14 %, 3 %, 1585 MiB
14 %, 3 %, 1521 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1471 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1489 MiB
14 %, 3 %, 1455 MiB
14 %, 3 %, 1405 MiB
14 %, 3 %, 1537 MiB
14 %, 3 %, 1669 MiB
14 %, 3 %, 1635 MiB
14 %, 3 %, 1571 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1555 MiB
14 %, 3 %, 1521 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1567 MiB
14 %, 3 %, 1571 MiB
14 %, 3 %, 1539 MiB
14 %, 3 %, 1505 MiB
14 %, 3 %, 1487 MiB
14 %, 3 %, 1615 MiB
14 %, 3 %, 1815 MiB
14 %, 3 %, 1947 MiB
14 %, 3 %, 1915 MiB
14 %, 3 %, 1881 MiB
14 %, 3 %, 1753 MiB
14 %, 3 %, 1753 MiB
14 %, 3 %, 1647 MiB
14 %, 3 %, 1647 MiB
14 %, 3 %, 1745 MiB
14 %, 3 %, 1745 MiB
14 %, 3 %, 1711 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1733 MiB
14 %, 3 %, 1863 MiB
14 %, 3 %, 1807 MiB
14 %, 3 %, 1807 MiB
14 %, 3 %, 1743 MiB
14 %, 3 %, 1677 MiB
14 %, 3 %, 1693 MiB
14 %, 3 %, 1793 MiB
14 %, 3 %, 1929 MiB
69 %, 24 %, 1929 MiB
69 %, 24 %, 1895 MiB
69 %, 24 %, 1831 MiB
69 %, 24 %, 1763 MiB
69 %, 24 %, 1811 MiB
69 %, 24 %, 1793 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1773 MiB
69 %, 24 %, 1741 MiB
69 %, 24 %, 1823 MiB
69 %, 24 %, 1909 MiB
69 %, 24 %, 1977 MiB
69 %, 24 %, 1943 MiB
69 %, 24 %, 1879 MiB
69 %, 24 %, 1823 MiB
69 %, 24 %, 1823 MiB
69 %, 24 %, 1871 MiB
69 %, 24 %, 1833 MiB
69 %, 24 %, 1833 MiB
69 %, 24 %, 1833 MiB
69 %, 24 %, 1833 MiB
69 %, 24 %, 1849 MiB
69 %, 24 %, 1833 MiB
69 %, 24 %, 1801 MiB
69 %, 24 %, 1883 MiB
69 %, 24 %, 1969 MiB
69 %, 24 %, 2037 MiB
69 %, 24 %, 2003 MiB
69 %, 24 %, 1939 MiB
69 %, 24 %, 1883 MiB
69 %, 24 %, 1883 MiB
69 %, 24 %, 1931 MiB
69 %, 24 %, 1893 MiB
69 %, 24 %, 1893 MiB
69 %, 24 %, 1893 MiB
69 %, 24 %, 1893 MiB
69 %, 24 %, 1909 MiB
69 %, 24 %, 1893 MiB
69 %, 24 %, 1861 MiB
69 %, 24 %, 1989 MiB
69 %, 24 %, 2161 MiB
69 %, 24 %, 2297 MiB
69 %, 24 %, 2281 MiB
69 %, 24 %, 2135 MiB
69 %, 24 %, 2135 MiB
69 %, 24 %, 2135 MiB
69 %, 24 %, 2011 MiB
69 %, 24 %, 2011 MiB
69 %, 24 %, 2107 MiB
69 %, 24 %, 2107 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 2081 MiB
69 %, 24 %, 2049 MiB
69 %, 24 %, 1961 MiB
69 %, 24 %, 1961 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2189 MiB
69 %, 24 %, 2181 MiB
69 %, 24 %, 2107 MiB
69 %, 24 %, 2107 MiB
69 %, 24 %, 2081 MiB
69 %, 24 %, 2081 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2045 MiB
69 %, 24 %, 2007 MiB
69 %, 24 %, 2091 MiB
69 %, 24 %, 2235 MiB
69 %, 24 %, 2227 MiB
69 %, 24 %, 2153 MiB
69 %, 24 %, 2153 MiB
69 %, 24 %, 2087 MiB
69 %, 24 %, 2087 MiB
69 %, 24 %, 2123 MiB
69 %, 24 %, 2097 MiB
69 %, 24 %, 2097 MiB
66 %, 21 %, 2097 MiB
66 %, 21 %, 2097 MiB
66 %, 21 %, 2059 MiB
66 %, 21 %, 2123 MiB
66 %, 21 %, 2215 MiB
66 %, 21 %, 2287 MiB
66 %, 21 %, 2205 MiB
66 %, 21 %, 2205 MiB
66 %, 21 %, 2139 MiB
66 %, 21 %, 2139 MiB
66 %, 21 %, 2175 MiB
66 %, 21 %, 2149 MiB
66 %, 21 %, 2149 MiB
66 %, 21 %, 2149 MiB
66 %, 21 %, 2149 MiB
66 %, 21 %, 2111 MiB
66 %, 21 %, 2239 MiB
66 %, 21 %, 2259 MiB
66 %, 21 %, 2547 MiB
66 %, 21 %, 2539 MiB
66 %, 21 %, 2401 MiB
66 %, 21 %, 2401 MiB
66 %, 21 %, 2401 MiB
66 %, 21 %, 2263 MiB
66 %, 21 %, 2263 MiB
66 %, 21 %, 2355 MiB
66 %, 21 %, 2355 MiB
66 %, 21 %, 2201 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2293 MiB
66 %, 21 %, 2205 MiB
66 %, 21 %, 2205 MiB
66 %, 21 %, 2269 MiB
66 %, 21 %, 2361 MiB
66 %, 21 %, 2441 MiB
66 %, 21 %, 2367 MiB
66 %, 21 %, 2367 MiB
66 %, 21 %, 2291 MiB
66 %, 21 %, 2291 MiB
66 %, 21 %, 2347 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2317 MiB
66 %, 21 %, 2265 MiB
66 %, 21 %, 2335 MiB
66 %, 21 %, 2501 MiB
66 %, 21 %, 2501 MiB
66 %, 21 %, 2427 MiB
66 %, 21 %, 2427 MiB
66 %, 21 %, 2351 MiB
66 %, 21 %, 2351 MiB
66 %, 21 %, 2407 MiB
66 %, 21 %, 2377 MiB
66 %, 21 %, 2377 MiB
66 %, 21 %, 2377 MiB
66 %, 21 %, 2377 MiB
66 %, 21 %, 2377 MiB
66 %, 21 %, 2325 MiB
66 %, 21 %, 2389 MiB
66 %, 21 %, 2401 MiB
66 %, 21 %, 2561 MiB
66 %, 21 %, 2487 MiB
66 %, 21 %, 2487 MiB
66 %, 21 %, 2411 MiB
66 %, 21 %, 2411 MiB
66 %, 21 %, 2467 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2437 MiB
66 %, 21 %, 2385 MiB
66 %, 21 %, 2391 MiB
66 %, 21 %, 2393 MiB
66 %, 21 %, 2447 MiB
66 %, 21 %, 2503 MiB
66 %, 21 %, 2503 MiB
66 %, 21 %, 2503 MiB
66 %, 21 %, 2447 MiB
66 %, 21 %, 2497 MiB
66 %, 21 %, 2497 MiB
66 %, 21 %, 2497 MiB
63 %, 16 %, 2641 MiB
63 %, 16 %, 2705 MiB
63 %, 16 %, 2705 MiB
63 %, 16 %, 2645 MiB
63 %, 16 %, 2581 MiB
63 %, 16 %, 2581 MiB
63 %, 16 %, 2501 MiB
63 %, 16 %, 2501 MiB
63 %, 16 %, 2441 MiB
63 %, 16 %, 2385 MiB
63 %, 16 %, 2385 MiB
63 %, 16 %, 2325 MiB
63 %, 16 %, 2331 MiB
63 %, 16 %, 2327 MiB
63 %, 16 %, 2387 MiB
63 %, 16 %, 2443 MiB
63 %, 16 %, 2443 MiB
63 %, 16 %, 2387 MiB
63 %, 16 %, 2387 MiB
63 %, 16 %, 2437 MiB
63 %, 16 %, 2437 MiB
63 %, 16 %, 2501 MiB
63 %, 16 %, 2645 MiB
63 %, 16 %, 2645 MiB
63 %, 16 %, 2585 MiB
63 %, 16 %, 2521 MiB
63 %, 16 %, 2521 MiB
63 %, 16 %, 2441 MiB
63 %, 16 %, 2441 MiB
63 %, 16 %, 2437 MiB
63 %, 16 %, 2381 MiB
63 %, 16 %, 2325 MiB
63 %, 16 %, 2265 MiB
63 %, 16 %, 2265 MiB
63 %, 16 %, 2273 MiB
63 %, 16 %, 2327 MiB
63 %, 16 %, 2383 MiB
63 %, 16 %, 2383 MiB
63 %, 16 %, 2327 MiB
63 %, 16 %, 2327 MiB
63 %, 16 %, 2377 MiB
63 %, 16 %, 2377 MiB
63 %, 16 %, 2441 MiB
63 %, 16 %, 2585 MiB
63 %, 16 %, 2585 MiB
63 %, 16 %, 2525 MiB
63 %, 16 %, 2461 MiB
63 %, 16 %, 2461 MiB
63 %, 16 %, 2381 MiB
63 %, 16 %, 2381 MiB
63 %, 16 %, 2321 MiB
63 %, 16 %, 2265 MiB
63 %, 16 %, 2265 MiB
63 %, 16 %, 2217 MiB
63 %, 16 %, 2253 MiB
63 %, 16 %, 2231 MiB
63 %, 16 %, 2323 MiB
63 %, 16 %, 2415 MiB
63 %, 16 %, 2415 MiB
63 %, 16 %, 2415 MiB
63 %, 16 %, 2415 MiB
63 %, 16 %, 2415 MiB
63 %, 16 %, 2323 MiB
63 %, 16 %, 2323 MiB
63 %, 16 %, 2243 MiB
63 %, 16 %, 2243 MiB
63 %, 16 %, 2335 MiB
63 %, 16 %, 2335 MiB
63 %, 16 %, 2335 MiB
63 %, 16 %, 2335 MiB
63 %, 16 %, 2335 MiB
63 %, 16 %, 2469 MiB
63 %, 16 %, 2645 MiB
63 %, 16 %, 2901 MiB
63 %, 16 %, 2901 MiB
63 %, 16 %, 2889 MiB
63 %, 16 %, 2855 MiB
63 %, 16 %, 2823 MiB
63 %, 16 %, 2731 MiB
63 %, 16 %, 2731 MiB
63 %, 16 %, 2619 MiB
63 %, 16 %, 2619 MiB
63 %, 16 %, 2491 MiB
63 %, 16 %, 2491 MiB
63 %, 16 %, 2347 MiB
63 %, 16 %, 2347 MiB
63 %, 16 %, 2341 MiB
63 %, 16 %, 2341 MiB
63 %, 16 %, 2231 MiB
63 %, 16 %, 2231 MiB
63 %, 16 %, 2103 MiB
63 %, 16 %, 2111 MiB
72 %, 19 %, 2121 MiB
72 %, 19 %, 2113 MiB
72 %, 19 %, 2165 MiB
72 %, 19 %, 2211 MiB
72 %, 19 %, 2211 MiB
72 %, 19 %, 2165 MiB
72 %, 19 %, 2125 MiB
72 %, 19 %, 2171 MiB
72 %, 19 %, 2171 MiB
72 %, 19 %, 2171 MiB
72 %, 19 %, 2239 MiB
72 %, 19 %, 2327 MiB
72 %, 19 %, 2455 MiB
72 %, 19 %, 2431 MiB
72 %, 19 %, 2369 MiB
72 %, 19 %, 2313 MiB
72 %, 19 %, 2313 MiB
72 %, 19 %, 2249 MiB
72 %, 19 %, 2177 MiB
72 %, 19 %, 2177 MiB
72 %, 19 %, 2115 MiB
72 %, 19 %, 2059 MiB
72 %, 19 %, 2059 MiB
72 %, 19 %, 2071 MiB
72 %, 19 %, 2113 MiB
72 %, 19 %, 2159 MiB
72 %, 19 %, 2159 MiB
72 %, 19 %, 2159 MiB
72 %, 19 %, 2113 MiB
72 %, 19 %, 2073 MiB
72 %, 19 %, 2119 MiB
72 %, 19 %, 2119 MiB
72 %, 19 %, 2131 MiB
72 %, 19 %, 2187 MiB
72 %, 19 %, 2275 MiB
72 %, 19 %, 2403 MiB
72 %, 19 %, 2391 MiB
72 %, 19 %, 2317 MiB
72 %, 19 %, 2261 MiB
72 %, 19 %, 2261 MiB
72 %, 19 %, 2197 MiB
72 %, 19 %, 2125 MiB
72 %, 19 %, 2125 MiB
72 %, 19 %, 2119 MiB
72 %, 19 %, 2063 MiB
72 %, 19 %, 1999 MiB
72 %, 19 %, 2007 MiB
72 %, 19 %, 2027 MiB
72 %, 19 %, 2019 MiB
72 %, 19 %, 2061 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2061 MiB
72 %, 19 %, 2021 MiB
72 %, 19 %, 2067 MiB
72 %, 19 %, 2067 MiB
72 %, 19 %, 2067 MiB
72 %, 19 %, 2135 MiB
72 %, 19 %, 2223 MiB
72 %, 19 %, 2351 MiB
72 %, 19 %, 2327 MiB
72 %, 19 %, 2265 MiB
72 %, 19 %, 2209 MiB
72 %, 19 %, 2209 MiB
72 %, 19 %, 2145 MiB
72 %, 19 %, 2073 MiB
72 %, 19 %, 2073 MiB
72 %, 19 %, 2017 MiB
72 %, 19 %, 1953 MiB
72 %, 19 %, 1985 MiB
72 %, 19 %, 2053 MiB
72 %, 19 %, 2021 MiB
72 %, 19 %, 2011 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2203 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2107 MiB
72 %, 19 %, 2035 MiB
72 %, 19 %, 2035 MiB
72 %, 19 %, 2131 MiB
63 %, 21 %, 2131 MiB
63 %, 21 %, 2131 MiB
63 %, 21 %, 2131 MiB
63 %, 21 %, 2131 MiB
63 %, 21 %, 2243 MiB
63 %, 21 %, 2403 MiB
63 %, 21 %, 2659 MiB
63 %, 21 %, 2659 MiB
63 %, 21 %, 2611 MiB
63 %, 21 %, 2587 MiB
63 %, 21 %, 2491 MiB
63 %, 21 %, 2491 MiB
63 %, 21 %, 2379 MiB
63 %, 21 %, 2379 MiB
63 %, 21 %, 2379 MiB
63 %, 21 %, 2251 MiB
63 %, 21 %, 2251 MiB
63 %, 21 %, 2115 MiB
63 %, 21 %, 2115 MiB
63 %, 21 %, 2103 MiB
63 %, 21 %, 2069 MiB
63 %, 21 %, 1957 MiB
63 %, 21 %, 1957 MiB
63 %, 21 %, 1975 MiB
63 %, 21 %, 1977 MiB
63 %, 21 %, 2019 MiB
63 %, 21 %, 2067 MiB
63 %, 21 %, 2067 MiB
63 %, 21 %, 2067 MiB
63 %, 21 %, 2049 MiB
63 %, 21 %, 2049 MiB
63 %, 21 %, 2049 MiB
63 %, 21 %, 2049 MiB
63 %, 21 %, 2105 MiB
63 %, 21 %, 2185 MiB
63 %, 21 %, 2313 MiB
63 %, 21 %, 2313 MiB
63 %, 21 %, 2289 MiB
63 %, 21 %, 2241 MiB
63 %, 21 %, 2185 MiB
63 %, 21 %, 2121 MiB
63 %, 21 %, 2121 MiB
63 %, 21 %, 2053 MiB
63 %, 21 %, 2041 MiB
63 %, 21 %, 1993 MiB
63 %, 21 %, 1945 MiB
63 %, 21 %, 1881 MiB
63 %, 21 %, 1881 MiB
63 %, 21 %, 1801 MiB
63 %, 21 %, 1801 MiB
63 %, 21 %, 1837 MiB
63 %, 21 %, 1815 MiB
63 %, 21 %, 1911 MiB
63 %, 21 %, 1911 MiB
63 %, 21 %, 1911 MiB
63 %, 21 %, 1911 MiB
63 %, 21 %, 1845 MiB
63 %, 21 %, 1893 MiB
63 %, 21 %, 1893 MiB
63 %, 21 %, 1893 MiB
63 %, 21 %, 2029 MiB
63 %, 21 %, 2157 MiB
63 %, 21 %, 2157 MiB
63 %, 21 %, 2133 MiB
63 %, 21 %, 2085 MiB
63 %, 21 %, 2029 MiB
63 %, 21 %, 1965 MiB
63 %, 21 %, 1965 MiB
63 %, 21 %, 1897 MiB
63 %, 21 %, 1897 MiB
63 %, 21 %, 1897 MiB
63 %, 21 %, 1837 MiB
63 %, 21 %, 1789 MiB
63 %, 21 %, 1725 MiB
63 %, 21 %, 1741 MiB
63 %, 21 %, 1761 MiB
63 %, 21 %, 1803 MiB
63 %, 21 %, 1851 MiB
63 %, 21 %, 1851 MiB
63 %, 21 %, 1851 MiB
63 %, 21 %, 1833 MiB
63 %, 21 %, 1833 MiB
63 %, 21 %, 1833 MiB
63 %, 21 %, 1833 MiB
63 %, 21 %, 1889 MiB
63 %, 21 %, 1969 MiB
63 %, 21 %, 2097 MiB
63 %, 21 %, 2073 MiB
63 %, 21 %, 2025 MiB
63 %, 21 %, 1969 MiB
63 %, 21 %, 1905 MiB
63 %, 21 %, 1905 MiB
63 %, 21 %, 1837 MiB
73 %, 24 %, 1789 MiB
73 %, 24 %, 1741 MiB
73 %, 24 %, 1677 MiB
73 %, 24 %, 1741 MiB
73 %, 24 %, 1873 MiB
73 %, 24 %, 1809 MiB
73 %, 24 %, 1743 MiB
73 %, 24 %, 1793 MiB
73 %, 24 %, 1891 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1989 MiB
73 %, 24 %, 1923 MiB
73 %, 24 %, 1923 MiB
73 %, 24 %, 1875 MiB
73 %, 24 %, 1875 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 1973 MiB
73 %, 24 %, 2085 MiB
73 %, 24 %, 2345 MiB
73 %, 24 %, 2473 MiB
73 %, 24 %, 2473 MiB
73 %, 24 %, 2423 MiB
73 %, 24 %, 2373 MiB
73 %, 24 %, 2275 MiB
73 %, 24 %, 2275 MiB
73 %, 24 %, 2163 MiB
73 %, 24 %, 2163 MiB
73 %, 24 %, 2035 MiB
73 %, 24 %, 2035 MiB
73 %, 24 %, 2035 MiB
73 %, 24 %, 1903 MiB
73 %, 24 %, 1903 MiB
73 %, 24 %, 1877 MiB
73 %, 24 %, 1779 MiB
73 %, 24 %, 1779 MiB
73 %, 24 %, 1681 MiB
73 %, 24 %, 1681 MiB
73 %, 24 %, 1553 MiB
73 %, 24 %, 1553 MiB
73 %, 24 %, 1487 MiB
73 %, 24 %, 1487 MiB
73 %, 24 %, 1487 MiB
73 %, 24 %, 1555 MiB
73 %, 24 %, 1523 MiB
73 %, 24 %, 1515 MiB
73 %, 24 %, 1565 MiB
73 %, 24 %, 1615 MiB
73 %, 24 %, 1615 MiB
73 %, 24 %, 1615 MiB
73 %, 24 %, 1649 MiB
73 %, 24 %, 1615 MiB
73 %, 24 %, 1565 MiB
73 %, 24 %, 1541 MiB
73 %, 24 %, 1591 MiB
73 %, 24 %, 1591 MiB
73 %, 24 %, 1591 MiB
73 %, 24 %, 1591 MiB
73 %, 24 %, 1657 MiB
73 %, 24 %, 1787 MiB
73 %, 24 %, 1851 MiB
73 %, 24 %, 1815 MiB
73 %, 24 %, 1789 MiB
73 %, 24 %, 1739 MiB
73 %, 24 %, 1683 MiB
73 %, 24 %, 1619 MiB
73 %, 24 %, 1619 MiB
73 %, 24 %, 1553 MiB
73 %, 24 %, 1519 MiB
73 %, 24 %, 1469 MiB
73 %, 24 %, 1405 MiB
73 %, 24 %, 1439 MiB
73 %, 24 %, 1473 MiB
73 %, 24 %, 1489 MiB
73 %, 24 %, 1539 MiB
73 %, 24 %, 1539 MiB
73 %, 24 %, 1539 MiB
73 %, 24 %, 1573 MiB
73 %, 24 %, 1539 MiB
73 %, 24 %, 1489 MiB
73 %, 24 %, 1465 MiB
73 %, 24 %, 1515 MiB
73 %, 24 %, 1515 MiB
73 %, 24 %, 1515 MiB
73 %, 24 %, 1515 MiB
73 %, 24 %, 1637 MiB
76 %, 26 %, 1765 MiB
76 %, 26 %, 1765 MiB
76 %, 26 %, 1739 MiB
76 %, 26 %, 1689 MiB
76 %, 26 %, 1633 MiB
76 %, 26 %, 1569 MiB
76 %, 26 %, 1569 MiB
76 %, 26 %, 1503 MiB
76 %, 26 %, 1469 MiB
76 %, 26 %, 1419 MiB
76 %, 26 %, 1355 MiB
76 %, 26 %, 1389 MiB
76 %, 26 %, 1389 MiB
76 %, 26 %, 1489 MiB
76 %, 26 %, 1489 MiB
76 %, 26 %, 1489 MiB
76 %, 26 %, 1489 MiB
76 %, 26 %, 1439 MiB
76 %, 26 %, 1389 MiB
76 %, 26 %, 1439 MiB
76 %, 26 %, 1439 MiB
76 %, 26 %, 1439 MiB
76 %, 26 %, 1495 MiB
76 %, 26 %, 1625 MiB
76 %, 26 %, 1689 MiB
76 %, 26 %, 1639 MiB
76 %, 26 %, 1583 MiB
76 %, 26 %, 1519 MiB
76 %, 26 %, 1519 MiB
76 %, 26 %, 1453 MiB
76 %, 26 %, 1403 MiB
76 %, 26 %, 1353 MiB
76 %, 26 %, 1289 MiB
76 %, 26 %, 1323 MiB
76 %, 26 %, 1357 MiB
76 %, 26 %, 1373 MiB
76 %, 26 %, 1373 MiB
76 %, 26 %, 1373 MiB
